YEAR,REGION,AREA,SOURCE_LOAN,PURPOSE_BORROW,VALUE,UNIT,SOURCE
2554,ภาคกลาง,ในเขตเทศบาล,"หนี้ในระบบ ",ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,64101,บาท,สำนักงานสถิติแห่งชาติ
2554,ภาคกลาง,ในเขตเทศบาล,"หนี้ในระบบ ",ใช้ในการศึกษา,1988,บาท,สำนักงานสถิติแห่งชาติ
2554,ภาคกลาง,ในเขตเทศบาล,"หนี้ในระบบ ","ใช้จ่ายอุปโภคบริโภคอื่นๆ ในครัวเรือน",43069,บาท,สำนักงานสถิติแห่งชาติ
2554,ภาคกลาง,ในเขตเทศบาล,"หนี้ในระบบ ",ใช้ในการทำธุรกิจ,12028,บาท,สำนักงานสถิติแห่งชาติ
2554,ภาคกลาง,ในเขตเทศบาล,"หนี้ในระบบ ",ใช้ในการทำการเกษตร,5423,บาท,สำนักงานสถิติแห่งชาติ
2554,ภาคกลาง,ในเขตเทศบาล,"หนี้ในระบบ ",อื่นๆ,471,บาท,สำนักงานสถิติแห่งชาติ
2554,ภาคกลาง,ในเขตเทศบาล,หนี้นอกระบบ,รวม,3414,บาท,สำนักงานสถิติแห่งชาติ
2554,ภาคกลาง,ในเขตเทศบาล,หนี้นอกระบบ,ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,461,บาท,สำนักงานสถิติแห่งชาติ
2554,ภาคกลาง,ในเขตเทศบาล,หนี้นอกระบบ,ใช้ในการศึกษา,90,บาท,สำนักงานสถิติแห่งชาติ
2554,ภาคกลาง,ในเขตเทศบาล,หนี้นอกระบบ,"ใช้จ่ายอุปโภคบริโภคอื่นๆ ในครัวเรือน",1628,บาท,สำนักงานสถิติแห่งชาติ
2554,ภาคกลาง,ในเขตเทศบาล,หนี้นอกระบบ,ใช้ในการทำธุรกิจ,831,บาท,สำนักงานสถิติแห่งชาติ
2554,ภาคกลาง,ในเขตเทศบาล,หนี้นอกระบบ,ใช้ในการทำการเกษตร,336,บาท,สำนักงานสถิติแห่งชาติ
2554,ภาคกลาง,ในเขตเทศบาล,หนี้นอกระบบ,อื่นๆ,69,บาท,สำนักงานสถิติแห่งชาติ
2554,ภาคกลาง,นอกเขตเทศบาล,รวม,รวม,97464,บาท,สำนักงานสถิติแห่งชาติ
2554,ภาคกลาง,นอกเขตเทศบาล,รวม,ใช้ซื้อ/เช่าซื้อบ้านและ/หรือที่ดิน,26311,บาท,สำนักงานสถิติแห่งชาติ
2554,ภาคกลาง,นอกเขตเทศบาล,รวม,ใช้ในการศึกษา,1561,บาท,สำนักงานสถิติแห่งชาติ
2554,ภาคกลาง,นอกเขตเทศบาล,รวม,"ใช้จ่ายอุปโภคบริโภคอื่นๆ ในครัวเรือน",33872,บาท,สำนักงานสถิติแห่งชาติ
2554,ภาคกลาง,นอกเขตเทศบาล,รวม,ใช้ในการทำธุรกิจ,8910,บาท,สำนักงานสถิติแห่งชาติ
